"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"1919291","2011","US","All States, DC and Territories (median) **","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","73.8","","","","","53","Overall","Overall","_TOTINDA","1","1","","","","","",""
"1919292","2011","US","All States, DC and Territories (median) **","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","26.2","","","","","53","Overall","Overall","_TOTINDA","1","1","","","","","",""
"1919071","2011","UW","All States and DC (median) **","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","73.8","","","","","51","Overall","Overall","_TOTINDA","2","2","","","","","",""
"1919072","2011","UW","All States and DC (median) **","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","26.2","","","","","51","Overall","Overall","_TOTINDA","2","2","","","","","",""
"1775847","2011","AL","Alabama","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","67.4","","","65.9","68.9","4856","Overall","Overall","_TOTINDA","3","3","","","","","",""
"1775848","2011","AL","Alabama","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","32.6","","","31.1","34.1","2614","Overall","Overall","_TOTINDA","3","3","","","","","",""
"1779026","2011","AK","Alaska","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","78.0","","","76.1","79.9","2573","Overall","Overall","_TOTINDA","4","4","","","","","",""
"1779027","2011","AK","Alaska","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","22.0","","","20.1","23.9","776","Overall","Overall","_TOTINDA","4","4","","","","","",""
"1781413","2011","AZ","Arizona","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","75.9","","","73.8","78.0","4656","Overall","Overall","_TOTINDA","5","5","","","","","",""
"1781414","2011","AZ","Arizona","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","24.1","","","22.0","26.2","1541","Overall","Overall","_TOTINDA","5","5","","","","","",""
"1784137","2011","AR","Arkansas","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","69.1","","","67.0","71.1","2892","Overall","Overall","_TOTINDA","6","6","","","","","",""
