"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"137167","2009","US","All States, DC and Territories (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","8.4","**","Median value reported with no confidence intervals","","","54","Overall","Overall","DIABETE2","1","1","","","","","",""
"137168","2009","US","All States, DC and Territories (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes, pregnancy-related","BRFSS","%","Crude Prevalence","0.8","**","Median value reported with no confidence intervals","","","54","Overall","Overall","DIABETE2","1","1","","","","","",""
"137170","2009","US","All States, DC and Territories (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","No, pre-diabetes or borderline diabetes","BRFSS","%","Crude Prevalence","1.2","**","Median value reported with no confidence intervals","","","54","Overall","Overall","DIABETE2","1","1","","","","","",""
"137169","2009","US","All States, DC and Territories (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","No","BRFSS","%","Crude Prevalence","89.4","**","Median value reported with no confidence intervals","","","54","Overall","Overall","DIABETE2","1","1","","","","","",""
"136362","2009","UW","All States and DC (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","8.3","**","Median value reported with no confidence intervals","","","51","Overall","Overall","DIABETE2","2","2","","","","","",""
"136363","2009","UW","All States and DC (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes, pregnancy-related","BRFSS","%","Crude Prevalence","0.7","**","Median value reported with no confidence intervals","","","51","Overall","Overall","DIABETE2","2","2","","","","","",""
"136365","2009","UW","All States and DC (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","No, pre-diabetes or borderline diabetes","BRFSS","%","Crude Prevalence","1.2","**","Median value reported with no confidence intervals","","","51","Overall","Overall","DIABETE2","2","2","","","","","",""
"136364","2009","UW","All States and DC (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","No","BRFSS","%","Crude Prevalence","89.5","**","Median value reported with no confidence intervals","","","51","Overall","Overall","DIABETE2","2","2","","","","","",""
"132949","2009","AL","Alabama","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","12.3","","","11.2","13.3","1124","Overall","Overall","DIABETE2","3","3","","","","","",""
"132950","2009","AL","Alabama","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes, pregnancy-related","BRFSS","%","Crude Prevalence","0.7","","","0.4","1.1","37","Overall","Overall","DIABETE2","3","3","","","","","",""
