"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"1117808","2001","US","All States, DC and Territories (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","6.6","**","Median value reported with no confidence intervals","","","54","Overall","Overall","DIABETES","1","1","","","","","",""
"1117809","2001","US","All States, DC and Territories (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes, pregnancy-related","BRFSS","%","Crude Prevalence","0.9","**","Median value reported with no confidence intervals","","","54","Overall","Overall","DIABETES","1","1","","","","","",""
"1117810","2001","US","All States, DC and Territories (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","No","BRFSS","%","Crude Prevalence","92.5","**","Median value reported with no confidence intervals","","","54","Overall","Overall","DIABETES","1","1","","","","","",""
"1117706","2001","UW","All States and DC (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","6.5","**","Median value reported with no confidence intervals","","","51","Overall","Overall","DIABETES","2","2","","","","","",""
"1117707","2001","UW","All States and DC (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes, pregnancy-related","BRFSS","%","Crude Prevalence","0.9","**","Median value reported with no confidence intervals","","","51","Overall","Overall","DIABETES","2","2","","","","","",""
"1117708","2001","UW","All States and DC (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","No","BRFSS","%","Crude Prevalence","92.7","**","Median value reported with no confidence intervals","","","51","Overall","Overall","DIABETES","2","2","","","","","",""
"1113582","2001","AL","Alabama","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","9.6","","","8.4","10.8","279","Overall","Overall","DIABETES","3","3","","","","","",""
"1113583","2001","AL","Alabama","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes, pregnancy-related","BRFSS","%","Crude Prevalence","0.9","","","0.5","1.3","29","Overall","Overall","DIABETES","3","3","","","","","",""
"1113584","2001","AL","Alabama","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","No","BRFSS","%","Crude Prevalence","89.5","","","88.3","90.7","2487","Overall","Overall","DIABETES","3","3","","","","","",""
"1115645","2001","AK","Alaska","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","4.0","","","3.0","5.0","116","Overall","Overall","DIABETES","4","4","","","","","",""
"1115646","2001","AK","Alaska","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes, pregnancy-related","BRFSS","%","Crude Prevalence","2.3","","","1.3","3.3","48","Overall","Overall","DIABETES","4","4","","","","","",""
"1115647","2001","AK","Alaska","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","No","BRFSS","%","Crude Prevalence","93.6","","","92.2","95.0","2707","Overall","Overall","DIABETES","4","4","","","","","",""
