"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"880663","2003","US","All States, DC and Territories (median) **","Demographics","Sex","Gender of respondent","Male","BRFSS","%","Crude Prevalence","48.4","**","Median value reported with no confidence intervals","","","54","Overall","Overall","SEX","1","1","","","","","",""
"880664","2003","US","All States, DC and Territories (median) **","Demographics","Sex","Gender of respondent","Female","BRFSS","%","Crude Prevalence","51.6","**","Median value reported with no confidence intervals","","","54","Overall","Overall","SEX","1","1","","","","","",""
"881071","2003","UW","All States and DC (median) **","Demographics","Sex","Gender of respondent","Male","BRFSS","%","Crude Prevalence","48.4","**","Median value reported with no confidence intervals","","","51","Overall","Overall","SEX","2","2","","","","","",""
"881072","2003","UW","All States and DC (median) **","Demographics","Sex","Gender of respondent","Female","BRFSS","%","Crude Prevalence","51.6","**","Median value reported with no confidence intervals","","","51","Overall","Overall","SEX","2","2","","","","","",""
"878192","2003","AL","Alabama","Demographics","Sex","Gender of respondent","Male","BRFSS","%","Crude Prevalence","47.4","","","45.3","49.5","1185","Overall","Overall","SEX","3","3","","","","","",""
"878193","2003","AL","Alabama","Demographics","Sex","Gender of respondent","Female","BRFSS","%","Crude Prevalence","52.6","","","50.5","54.7","2154","Overall","Overall","SEX","3","3","","","","","",""
"880198","2003","AK","Alaska","Demographics","Sex","Gender of respondent","Male","BRFSS","%","Crude Prevalence","51.9","","","49.2","54.6","1228","Overall","Overall","SEX","4","4","","","","","",""
"880199","2003","AK","Alaska","Demographics","Sex","Gender of respondent","Female","BRFSS","%","Crude Prevalence","48.1","","","45.4","50.8","1437","Overall","Overall","SEX","4","4","","","","","",""
"883088","2003","AZ","Arizona","Demographics","Sex","Gender of respondent","Male","BRFSS","%","Crude Prevalence","49.4","","","46.7","52.1","1229","Overall","Overall","SEX","5","5","","","","","",""
"883089","2003","AZ","Arizona","Demographics","Sex","Gender of respondent","Female","BRFSS","%","Crude Prevalence","50.6","","","47.9","53.3","2006","Overall","Overall","SEX","5","5","","","","","",""
