"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"393697","2007","US","All States, DC and Territories (median) **","Demographics","Sex","Gender of respondent","Male","BRFSS","%","Crude Prevalence","48.6","**","Median value reported with no confidence intervals","","","54","Overall","Overall","SEX","1","1","","","","","",""
"393698","2007","US","All States, DC and Territories (median) **","Demographics","Sex","Gender of respondent","Female","BRFSS","%","Crude Prevalence","51.4","**","Median value reported with no confidence intervals","","","54","Overall","Overall","SEX","1","1","","","","","",""
"394051","2007","UW","All States and DC (median) **","Demographics","Sex","Gender of respondent","Male","BRFSS","%","Crude Prevalence","48.6","**","Median value reported with no confidence intervals","","","51","Overall","Overall","SEX","2","2","","","","","",""
"394052","2007","UW","All States and DC (median) **","Demographics","Sex","Gender of respondent","Female","BRFSS","%","Crude Prevalence","51.4","**","Median value reported with no confidence intervals","","","51","Overall","Overall","SEX","2","2","","","","","",""
"390309","2007","AL","Alabama","Demographics","Sex","Gender of respondent","Male","BRFSS","%","Crude Prevalence","47.7","","","45.9","49.5","2335","Overall","Overall","SEX","3","3","","","","","",""
"390310","2007","AL","Alabama","Demographics","Sex","Gender of respondent","Female","BRFSS","%","Crude Prevalence","52.3","","","50.5","54.1","4915","Overall","Overall","SEX","3","3","","","","","",""
"392777","2007","AK","Alaska","Demographics","Sex","Gender of respondent","Male","BRFSS","%","Crude Prevalence","51.8","","","48.7","54.9","1143","Overall","Overall","SEX","4","4","","","","","",""
"392778","2007","AK","Alaska","Demographics","Sex","Gender of respondent","Female","BRFSS","%","Crude Prevalence","48.2","","","45.1","51.3","1409","Overall","Overall","SEX","4","4","","","","","",""
"395583","2007","AZ","Arizona","Demographics","Sex","Gender of respondent","Male","BRFSS","%","Crude Prevalence","49.6","","","46.7","52.5","1723","Overall","Overall","SEX","5","5","","","","","",""
"395584","2007","AZ","Arizona","Demographics","Sex","Gender of respondent","Female","BRFSS","%","Crude Prevalence","50.4","","","47.5","53.3","3010","Overall","Overall","SEX","5","5","","","","","",""
