"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"881123","2003","US","All States, DC and Territories (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","16.7","**","Median value reported with no confidence intervals","","","54","Overall","Overall","_SMOKER2","1","1","","","","","",""
"881124","2003","US","All States, DC and Territories (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke some days","BRFSS","%","Crude Prevalence","5.1","**","Median value reported with no confidence intervals","","","54","Overall","Overall","_SMOKER2","1","1","","","","","",""
"881125","2003","US","All States, DC and Territories (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Former smoker","BRFSS","%","Crude Prevalence","25.2","**","Median value reported with no confidence intervals","","","54","Overall","Overall","_SMOKER2","1","1","","","","","",""
"881126","2003","US","All States, DC and Territories (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Never smoked","BRFSS","%","Crude Prevalence","52.1","**","Median value reported with no confidence intervals","","","54","Overall","Overall","_SMOKER2","1","1","","","","","",""
"880921","2003","UW","All States and DC (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","16.9","**","Median value reported with no confidence intervals","","","51","Overall","Overall","_SMOKER2","2","2","","","","","",""
"880922","2003","UW","All States and DC (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke some days","BRFSS","%","Crude Prevalence","5.1","**","Median value reported with no confidence intervals","","","51","Overall","Overall","_SMOKER2","2","2","","","","","",""
"880923","2003","UW","All States and DC (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Former smoker","BRFSS","%","Crude Prevalence","25.2","**","Median value reported with no confidence intervals","","","51","Overall","Overall","_SMOKER2","2","2","","","","","",""
"880924","2003","UW","All States and DC (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Never smoked","BRFSS","%","Crude Prevalence","52.0","**","Median value reported with no confidence intervals","","","51","Overall","Overall","_SMOKER2","2","2","","","","","",""
"877175","2003","AL","Alabama","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","19.7","","","18.1","21.3","632","Overall","Overall","_SMOKER2","3","3","","","","","",""
"877176","2003","AL","Alabama","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke some days","BRFSS","%","Crude Prevalence","5.7","","","4.7","6.7","175","Overall","Overall","_SMOKER2","3","3","","","","","",""
"877177","2003","AL","Alabama","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Former smoker","BRFSS","%","Crude Prevalence","23.9","","","22.2","25.6","797","Overall","Overall","_SMOKER2","3","3","","","","","",""
"877178","2003","AL","Alabama","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Never smoked","BRFSS","%","Crude Prevalence","50.8","","","48.8","52.8","1732","Overall","Overall","_SMOKER2","3","3","","","","","",""
"879171","2003","AK","Alaska","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","19.3","","","17.1","21.5","523","Overall","Overall","_SMOKER2","4","4","","","","","",""
