"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"2067724","2012","US","All States, DC and Territories (median) **","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","12.7","","","","","53","Overall","Overall","EDUCA","1","1","","","","","",""
"2067725","2012","US","All States, DC and Territories (median) **","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","29.8","","","","","53","Overall","Overall","EDUCA","1","1","","","","","",""
"2067726","2012","US","All States, DC and Territories (median) **","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","30.6","","","","","53","Overall","Overall","EDUCA","1","1","","","","","",""
"2067727","2012","US","All States, DC and Territories (median) **","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","24.2","","","","","53","Overall","Overall","EDUCA","1","1","","","","","",""
"2067264","2012","UW","All States and DC (median) **","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","12.7","","","","","51","Overall","Overall","EDUCA","2","2","","","","","",""
"2067265","2012","UW","All States and DC (median) **","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","29.8","","","","","51","Overall","Overall","EDUCA","2","2","","","","","",""
"2067266","2012","UW","All States and DC (median) **","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","30.9","","","","","51","Overall","Overall","EDUCA","2","2","","","","","",""
"2067267","2012","UW","All States and DC (median) **","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","24.2","","","","","51","Overall","Overall","EDUCA","2","2","","","","","",""
"1919706","2012","AL","Alabama","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","18.3","","","17.0","19.7","1249","Overall","Overall","EDUCA","3","3","","","","","",""
"1919707","2012","AL","Alabama","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","31.3","","","29.9","32.7","2893","Overall","Overall","EDUCA","3","3","","","","","",""
"1919708","2012","AL","Alabama","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","30.4","","","29.0","31.9","2495","Overall","Overall","EDUCA","3","3","","","","","",""
"1919709","2012","AL","Alabama","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","20.0","","","18.9","21.0","2370","Overall","Overall","EDUCA","3","3","","","","","",""
"1922517","2012","AK","Alaska","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","10.0","","","8.5","11.5","303","Overall","Overall","EDUCA","4","4","","","","","",""
"1922518","2012","AK","Alaska","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","28.7","","","26.8","30.6","1250","Overall","Overall","EDUCA","4","4","","","","","",""
"1922519","2012","AK","Alaska","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","37.4","","","35.3","39.5","1321","Overall","Overall","EDUCA","4","4","","","","","",""
"1922520","2012","AK","Alaska","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","23.9","","","22.4","25.5","1459","Overall","Overall","EDUCA","4","4","","","","","",""
"1925537","2012","AZ","Arizona","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","15.6","","","13.9","17.3","658","Overall","Overall","EDUCA","5","5","","","","","",""
"1925538","2012","AZ","Arizona","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","25.6","","","23.9","27.2","1868","Overall","Overall","EDUCA","5","5","","","","","",""
"1925539","2012","AZ","Arizona","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","35.1","","","33.3","36.9","2300","Overall","Overall","EDUCA","5","5","","","","","",""
"1925540","2012","AZ","Arizona","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","23.8","","","22.4","25.2","2449","Overall","Overall","EDUCA","5","5","","","","","",""
