"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"880646","2003","US","All States, DC and Territories (median) **","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","10.4","**","Median value reported with no confidence intervals","","","54","Overall","Overall","EDUCA","1","1","","","","","",""
"880647","2003","US","All States, DC and Territories (median) **","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","31.3","**","Median value reported with no confidence intervals","","","54","Overall","Overall","EDUCA","1","1","","","","","",""
"880648","2003","US","All States, DC and Territories (median) **","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","26.7","**","Median value reported with no confidence intervals","","","54","Overall","Overall","EDUCA","1","1","","","","","",""
"880649","2003","US","All States, DC and Territories (median) **","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","29.4","**","Median value reported with no confidence intervals","","","54","Overall","Overall","EDUCA","1","1","","","","","",""
"880954","2003","UW","All States and DC (median) **","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","10.1","**","Median value reported with no confidence intervals","","","51","Overall","Overall","EDUCA","2","2","","","","","",""
"880955","2003","UW","All States and DC (median) **","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","31.2","**","Median value reported with no confidence intervals","","","51","Overall","Overall","EDUCA","2","2","","","","","",""
"880956","2003","UW","All States and DC (median) **","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","26.8","**","Median value reported with no confidence intervals","","","51","Overall","Overall","EDUCA","2","2","","","","","",""
"880957","2003","UW","All States and DC (median) **","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","29.4","**","Median value reported with no confidence intervals","","","51","Overall","Overall","EDUCA","2","2","","","","","",""
"877822","2003","AL","Alabama","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","14.5","","","13.0","16.0","498","Overall","Overall","EDUCA","3","3","","","","","",""
"877823","2003","AL","Alabama","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","32.9","","","31.0","34.8","1072","Overall","Overall","EDUCA","3","3","","","","","",""
"877824","2003","AL","Alabama","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","30.3","","","28.4","32.2","969","Overall","Overall","EDUCA","3","3","","","","","",""
"877825","2003","AL","Alabama","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","22.3","","","20.7","23.9","795","Overall","Overall","EDUCA","3","3","","","","","",""
"880365","2003","AK","Alaska","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","9.0","","","7.4","10.6","221","Overall","Overall","EDUCA","4","4","","","","","",""
"880366","2003","AK","Alaska","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","29.2","","","26.8","31.6","828","Overall","Overall","EDUCA","4","4","","","","","",""
"880367","2003","AK","Alaska","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","33.3","","","30.7","35.9","823","Overall","Overall","EDUCA","4","4","","","","","",""
"880368","2003","AK","Alaska","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","28.5","","","26.1","30.9","787","Overall","Overall","EDUCA","4","4","","","","","",""
"882175","2003","AZ","Arizona","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","10.0","","","8.4","11.6","316","Overall","Overall","EDUCA","5","5","","","","","",""
"882176","2003","AZ","Arizona","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","27.2","","","24.7","29.7","881","Overall","Overall","EDUCA","5","5","","","","","",""
"882177","2003","AZ","Arizona","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","31.8","","","29.4","34.2","1004","Overall","Overall","EDUCA","5","5","","","","","",""
"882178","2003","AZ","Arizona","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","31.1","","","28.8","33.4","1023","Overall","Overall","EDUCA","5","5","","","","","",""
"884298","2003","AR","Arkansas","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","12.9","","","11.7","14.1","512","Overall","Overall","EDUCA","6","6","","","","","",""
"884299","2003","AR","Arkansas","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","37.1","","","35.4","38.8","1549","Overall","Overall","EDUCA","6","6","","","","","",""
"884300","2003","AR","Arkansas","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","26.0","","","24.4","27.6","1077","Overall","Overall","EDUCA","6","6","","","","","",""
"884301","2003","AR","Arkansas","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","24.0","","","22.6","25.4","1060","Overall","Overall","EDUCA","6","6","","","","","",""
"886799","2003","CA","California","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","14.9","","","13.5","16.3","464","Overall","Overall","EDUCA","7","7","","","","","",""
"886800","2003","CA","California","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","25.2","","","23.6","26.8","996","Overall","Overall","EDUCA","7","7","","","","","",""
"886801","2003","CA","California","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","28.0","","","26.4","29.6","1313","Overall","Overall","EDUCA","7","7","","","","","",""
"886802","2003","CA","California","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","31.9","","","30.3","33.5","1686","Overall","Overall","EDUCA","7","7","","","","","",""
"889701","2003","CO","Colorado","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","8.7","","","7.5","9.9","260","Overall","Overall","EDUCA","8","8","","","","","",""
"889702","2003","CO","Colorado","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","25.9","","","24.3","27.5","1003","Overall","Overall","EDUCA","8","8","","","","","",""
