"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"5322","2010","US","All States, DC and Territories (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","27.6","**","Median value reported with no confidence intervals","","","54","Overall","Overall","_BMI4CAT","1","1","","","","","",""
"5321","2010","US","All States, DC and Territories (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","36.2","**","Median value reported with no confidence intervals","","","54","Overall","Overall","_BMI4CAT","1","1","","","","","",""
"5320","2010","US","All States, DC and Territories (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Neither overweight nor obese (BMI le 24.9)","BRFSS","%","Crude Prevalence","35.3","**","Median value reported with no confidence intervals","","","54","Overall","Overall","_BMI4CAT","1","1","","","","","",""
"4848","2010","UW","All States and DC (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","27.5","**","Median value reported with no confidence intervals","","","51","Overall","Overall","_BMI4CAT","2","2","","","","","",""
"4847","2010","UW","All States and DC (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","36.2","**","Median value reported with no confidence intervals","","","51","Overall","Overall","_BMI4CAT","2","2","","","","","",""
"4846","2010","UW","All States and DC (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Neither overweight nor obese (BMI le 24.9)","BRFSS","%","Crude Prevalence","35.5","**","Median value reported with no confidence intervals","","","51","Overall","Overall","_BMI4CAT","2","2","","","","","",""
"1922","2010","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","33.0","","","31.4","34.6","2388","Overall","Overall","_BMI4CAT","3","3","","","","","",""
"1921","2010","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","37.0","","","35.3","38.6","2642","Overall","Overall","_BMI4CAT","3","3","","","","","",""
"1920","2010","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Neither overweight nor obese (BMI le 24.9)","BRFSS","%","Crude Prevalence","30.1","","","28.5","31.7","2239","Overall","Overall","_BMI4CAT","3","3","","","","","",""
"4694","2010","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","25.2","","","22.2","28.2","552","Overall","Overall","_BMI4CAT","4","4","","","","","",""
"4693","2010","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","40.7","","","37.1","44.3","725","Overall","Overall","_BMI4CAT","4","4","","","","","",""
"4692","2010","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Neither overweight nor obese (BMI le 24.9)","BRFSS","%","Crude Prevalence","34.1","","","30.6","37.7","606","Overall","Overall","_BMI4CAT","4","4","","","","","",""
"6658","2010","AZ","Arizona","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","25.2","","","23.0","27.3","1472","Overall","Overall","_BMI4CAT","5","5","","","","","",""
"6657","2010","AZ","Arizona","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","39.7","","","37.2","42.1","2050","Overall","Overall","_BMI4CAT","5","5","","","","","",""
"6656","2010","AZ","Arizona","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Neither overweight nor obese (BMI le 24.9)","BRFSS","%","Crude Prevalence","35.2","","","32.8","37.5","1991","Overall","Overall","_BMI4CAT","5","5","","","","","",""
"9839","2010","AR","Arkansas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","30.9","","","28.5","33.2","1186","Overall","Overall","_BMI4CAT","6","6","","","","","",""
"9838","2010","AR","Arkansas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","36.3","","","33.8","38.7","1438","Overall","Overall","_BMI4CAT","6","6","","","","","",""
"9837","2010","AR","Arkansas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Neither overweight nor obese (BMI le 24.9)","BRFSS","%","Crude Prevalence","32.9","","","30.4","35.3","1220","Overall","Overall","_BMI4CAT","6","6","","","","","",""
"11995","2010","CA","California","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","24.7","","","23.8","25.6","4113","Overall","Overall","_BMI4CAT","7","7","","","","","",""
"11994","2010","CA","California","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","36.9","","","35.9","37.9","6153","Overall","Overall","_BMI4CAT","7","7","","","","","",""
"11993","2010","CA","California","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Neither overweight nor obese (BMI le 24.9)","BRFSS","%","Crude Prevalence","38.4","","","37.4","39.5","6566","Overall","Overall","_BMI4CAT","7","7","","","","","",""
"14759","2010","CO","Colorado","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","21.4","","","20.2","22.6","2386","Overall","Overall","_BMI4CAT","8","8","","","","","",""
"14758","2010","CO","Colorado","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","36.2","","","34.9","37.6","4124","Overall","Overall","_BMI4CAT","8","8","","","","","",""
"14757","2010","CO","Colorado","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Neither overweight nor obese (BMI le 24.9)","BRFSS","%","Crude Prevalence","42.4","","","40.9","43.8","4624","Overall","Overall","_BMI4CAT","8","8","","","","","",""
"16232","2010","CT","Connecticut","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","23.0","","","21.5","24.6","1548","Overall","Overall","_BMI4CAT","9","9","","","","","",""
"16231","2010","CT","Connecticut","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","37.5","","","35.7","39.4","2363","Overall","Overall","_BMI4CAT","9","9","","","","","",""
"16230","2010","CT","Connecticut","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Neither overweight nor obese (BMI le 24.9)","BRFSS","%","Crude Prevalence","39.4","","","37.5","41.3","2519","Overall","Overall","_BMI4CAT","9","9","","","","","",""
"19755","2010","DE","Delaware","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","28.7","","","26.7","30.8","1196","Overall","Overall","_BMI4CAT","10","10","","","","","",""
"19754","2010","DE","Delaware","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","35.3","","","33.1","37.4","1462","Overall","Overall","_BMI4CAT","10","10","","","","","",""
"19753","2010","DE","Delaware","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Neither overweight nor obese (BMI le 24.9)","BRFSS","%","Crude Prevalence","36.0","","","33.7","38.3","1363","Overall","Overall","_BMI4CAT","10","10","","","","","",""
"21831","2010","DC","District of Columbia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","22.4","","","20.6","24.2","821","Overall","Overall","_BMI4CAT","11","11","","","","","",""
"21830","2010","DC","District of Columbia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","33.8","","","31.8","35.9","1278","Overall","Overall","_BMI4CAT","11","11","","","","","",""
"21828","2010","DC","District of Columbia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Neither overweight nor obese (BMI le 24.9)","BRFSS","%","Crude Prevalence","43.7","","","41.6","45.8","1727","Overall","Overall","_BMI4CAT","11","11","","","","","",""
"24218","2010","FL","Florida","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","27.2","","","26.1","28.4","9813","Overall","Overall","_BMI4CAT","12","12","","","","","",""
"24217","2010","FL","Florida","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","37.8","","","36.6","39.0","12296","Overall","Overall","_BMI4CAT","12","12","","","","","",""
"24216","2010","FL","Florida","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Neither overweight nor obese (BMI le 24.9)","BRFSS","%","Crude Prevalence","35.0","","","33.8","36.2","11574","Overall","Overall","_BMI4CAT","12","12","","","","","",""
"26508","2010","GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","30.4","","","28.6","32.2","1652","Overall","Overall","_BMI4CAT","13","13","","","","","",""
"26507","2010","GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","35.3","","","33.5","37.2","1961","Overall","Overall","_BMI4CAT","13","13","","","","","",""
"26506","2010","GA","Georgia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Neither overweight nor obese (BMI le 24.9)","BRFSS","%","Crude Prevalence","34.2","","","32.4","36.1","1864","Overall","Overall","_BMI4CAT","13","13","","","","","",""
"31793","2010","HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","23.1","","","21.5","24.8","1385","Overall","Overall","_BMI4CAT","14","14","","","","","",""
"31792","2010","HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","34.1","","","32.3","35.8","2188","Overall","Overall","_BMI4CAT","14","14","","","","","",""
"31791","2010","HI","Hawaii","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Neither overweight nor obese (BMI le 24.9)","BRFSS","%","Crude Prevalence","42.8","","","41.0","44.6","2870","Overall","Overall","_BMI4CAT","14","14","","","","","",""
"33492","2010","ID","Idaho","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","26.9","","","25.3","28.5","1859","Overall","Overall","_BMI4CAT","15","15","","","","","",""
"33491","2010","ID","Idaho","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","36.0","","","34.3","37.7","2432","Overall","Overall","_BMI4CAT","15","15","","","","","",""
"33490","2010","ID","Idaho","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Neither overweight nor obese (BMI le 24.9)","BRFSS","%","Crude Prevalence","37.1","","","35.3","38.9","2363","Overall","Overall","_BMI4CAT","15","15","","","","","",""
"36713","2010","IL","Illinois","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","28.7","","","26.8","30.6","1420","Overall","Overall","_BMI4CAT","16","16","","","","","",""
