"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"1919285","2011","US","All States, DC and Territories (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","27.7","","","","","53","Overall","Overall","_BMI5CAT","1","1","","","","","",""
"1919286","2011","US","All States, DC and Territories (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","35.8","","","","","53","Overall","Overall","_BMI5CAT","1","1","","","","","",""
"1919287","2011","US","All States, DC and Territories (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Crude Prevalence","34.4","","","","","53","Overall","Overall","_BMI5CAT","1","1","","","","","",""
"1919288","2011","US","All States, DC and Territories (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Crude Prevalence","1.8","","","","","53","Overall","Overall","_BMI5CAT","1","1","","","","","",""
"1919065","2011","UW","All States and DC (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","27.8","","","","","51","Overall","Overall","_BMI5CAT","2","2","","","","","",""
"1919066","2011","UW","All States and DC (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","35.7","","","","","51","Overall","Overall","_BMI5CAT","2","2","","","","","",""
"1919067","2011","UW","All States and DC (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Crude Prevalence","34.5","","","","","51","Overall","Overall","_BMI5CAT","2","2","","","","","",""
"1919068","2011","UW","All States and DC (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Crude Prevalence","1.8","","","","","51","Overall","Overall","_BMI5CAT","2","2","","","","","",""
"1775517","2011","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","32.0","","","30.5","33.5","2416","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"1775518","2011","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","34.7","","","33.1","36.3","2529","Overall","Overall","_BMI5CAT","3","3","","","","","",""
