"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"2695422","2015","US","All States, DC and Territories (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","29.8","","","","","53","Overall","Overall","_BMI5CAT","1","1","","","","","",""
"2695423","2015","US","All States, DC and Territories (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","35.5","","","","","53","Overall","Overall","_BMI5CAT","1","1","","","","","",""
"2695424","2015","US","All States, DC and Territories (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Crude Prevalence","32.7","","","","","53","Overall","Overall","_BMI5CAT","1","1","","","","","",""
"2695425","2015","US","All States, DC and Territories (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Crude Prevalence","1.8","","","","","53","Overall","Overall","_BMI5CAT","1","1","","","","","",""
"2694990","2015","UW","All States and DC (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","29.8","","","","","51","Overall","Overall","_BMI5CAT","2","2","","","","","",""
"2694991","2015","UW","All States and DC (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","35.5","","","","","51","Overall","Overall","_BMI5CAT","2","2","","","","","",""
"2694992","2015","UW","All States and DC (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Crude Prevalence","32.7","","","","","51","Overall","Overall","_BMI5CAT","2","2","","","","","",""
"2694993","2015","UW","All States and DC (median) **","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Crude Prevalence","1.8","","","","","51","Overall","Overall","_BMI5CAT","2","2","","","","","",""
"2468754","2015","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","35.6","","","34.1","37.2","2639","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"2469064","2015","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","33.0","","","31.5","34.5","2523","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"2469090","2015","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Crude Prevalence","28.9","","","27.5","30.4","2075","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"2469116","2015","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Crude Prevalence","2.4","","","1.9","3.0","146","Overall","Overall","_BMI5CAT","3","3","","","","","",""
"2473128","2015","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","29.8","","","27.4","32.2","1063","Overall","Overall","_BMI5CAT","4","4","","","","","",""
"2472634","2015","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Overweight (BMI 25.0-29.9)","BRFSS","%","Crude Prevalence","37.4","","","34.7","40.1","1273","Overall","Overall","_BMI5CAT","4","4","","","","","",""
"2472660","2015","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Normal Weight (BMI 18.5-24.9)","BRFSS","%","Crude Prevalence","31.8","","","29.2","34.4","1064","Overall","Overall","_BMI5CAT","4","4","","","","","",""
"2472686","2015","AK","Alaska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Underweight (BMI 12.0-18.4)","BRFSS","%","Crude Prevalence","1.0","","","0.5","1.5","34","Overall","Overall","_BMI5CAT","4","4","","","","","",""
"2477818","2015","AZ","Arizona","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","BRFSS","%","Crude Prevalence","28.4","","","26.9","30.0","1907","Overall","Overall","_BMI5CAT","5","5","","","","","",""
