"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"5301","2010","US","All States, DC and Territories (median) **","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","7.7","**","Median value reported with no confidence intervals","","","54","Overall","Overall","EDUCA","1","1","","","","","",""
"5302","2010","US","All States, DC and Territories (median) **","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","30.0","**","Median value reported with no confidence intervals","","","54","Overall","Overall","EDUCA","1","1","","","","","",""
"5303","2010","US","All States, DC and Territories (median) **","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","26.6","**","Median value reported with no confidence intervals","","","54","Overall","Overall","EDUCA","1","1","","","","","",""
"5304","2010","US","All States, DC and Territories (median) **","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","33.8","**","Median value reported with no confidence intervals","","","54","Overall","Overall","EDUCA","1","1","","","","","",""
"5021","2010","UW","All States and DC (median) **","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","7.5","**","Median value reported with no confidence intervals","","","51","Overall","Overall","EDUCA","2","2","","","","","",""
"5022","2010","UW","All States and DC (median) **","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","29.8","**","Median value reported with no confidence intervals","","","51","Overall","Overall","EDUCA","2","2","","","","","",""
"5023","2010","UW","All States and DC (median) **","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","26.8","**","Median value reported with no confidence intervals","","","51","Overall","Overall","EDUCA","2","2","","","","","",""
"5024","2010","UW","All States and DC (median) **","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","34.1","**","Median value reported with no confidence intervals","","","51","Overall","Overall","EDUCA","2","2","","","","","",""
"1291","2010","AL","Alabama","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","13.5","","","12.4","14.7","1193","Overall","Overall","EDUCA","3","3","","","","","",""
"1292","2010","AL","Alabama","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","32.2","","","30.7","33.8","2593","Overall","Overall","EDUCA","3","3","","","","","",""
"1293","2010","AL","Alabama","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","25.6","","","24.2","27.1","1926","Overall","Overall","EDUCA","3","3","","","","","",""
"1294","2010","AL","Alabama","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","28.6","","","27.1","30.1","1934","Overall","Overall","EDUCA","3","3","","","","","",""
"3962","2010","AK","Alaska","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","6.9","","","5.2","8.7","144","Overall","Overall","EDUCA","4","4","","","","","",""
"3963","2010","AK","Alaska","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","32.0","","","28.5","35.5","578","Overall","Overall","EDUCA","4","4","","","","","",""
"3964","2010","AK","Alaska","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","27.1","","","24.2","30.1","584","Overall","Overall","EDUCA","4","4","","","","","",""
"3965","2010","AK","Alaska","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","34.0","","","30.6","37.3","655","Overall","Overall","EDUCA","4","4","","","","","",""
"6488","2010","AZ","Arizona","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","9.7","","","8.1","11.2","639","Overall","Overall","EDUCA","5","5","","","","","",""
