"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"137219","2009","US","All States, DC and Territories (median) **","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","8.1","**","Median value reported with no confidence intervals","","","54","Overall","Overall","EDUCA","1","1","","","","","",""
"137220","2009","US","All States, DC and Territories (median) **","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","29.6","**","Median value reported with no confidence intervals","","","54","Overall","Overall","EDUCA","1","1","","","","","",""
"137221","2009","US","All States, DC and Territories (median) **","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","27.4","**","Median value reported with no confidence intervals","","","54","Overall","Overall","EDUCA","1","1","","","","","",""
"137222","2009","US","All States, DC and Territories (median) **","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","32.4","**","Median value reported with no confidence intervals","","","54","Overall","Overall","EDUCA","1","1","","","","","",""
"136741","2009","UW","All States and DC (median) **","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","8.1","**","Median value reported with no confidence intervals","","","51","Overall","Overall","EDUCA","2","2","","","","","",""
"136742","2009","UW","All States and DC (median) **","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","29.5","**","Median value reported with no confidence intervals","","","51","Overall","Overall","EDUCA","2","2","","","","","",""
"136743","2009","UW","All States and DC (median) **","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","27.7","**","Median value reported with no confidence intervals","","","51","Overall","Overall","EDUCA","2","2","","","","","",""
"136744","2009","UW","All States and DC (median) **","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","33.5","**","Median value reported with no confidence intervals","","","51","Overall","Overall","EDUCA","2","2","","","","","",""
"133348","2009","AL","Alabama","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","12.4","","","11.1","13.6","971","Overall","Overall","EDUCA","3","3","","","","","",""
"133349","2009","AL","Alabama","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","32.4","","","30.7","34.1","2361","Overall","Overall","EDUCA","3","3","","","","","",""
"133350","2009","AL","Alabama","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","28.2","","","26.4","29.9","1777","Overall","Overall","EDUCA","3","3","","","","","",""
"133351","2009","AL","Alabama","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","27.1","","","25.5","28.7","1658","Overall","Overall","EDUCA","3","3","","","","","",""
"135579","2009","AK","Alaska","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","7.1","","","5.5","8.6","178","Overall","Overall","EDUCA","4","4","","","","","",""
"135580","2009","AK","Alaska","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","31.2","","","28.1","34.2","755","Overall","Overall","EDUCA","4","4","","","","","",""
"135581","2009","AK","Alaska","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","29.5","","","26.7","32.3","716","Overall","Overall","EDUCA","4","4","","","","","",""
"135582","2009","AK","Alaska","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","32.3","","","29.4","35.2","779","Overall","Overall","EDUCA","4","4","","","","","",""
"138573","2009","AZ","Arizona","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","9.3","","","7.2","11.5","555","Overall","Overall","EDUCA","5","5","","","","","",""
"138574","2009","AZ","Arizona","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","26.0","","","23.4","28.7","1414","Overall","Overall","EDUCA","5","5","","","","","",""
"138575","2009","AZ","Arizona","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","29.0","","","26.5","31.5","1686","Overall","Overall","EDUCA","5","5","","","","","",""
"138576","2009","AZ","Arizona","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","35.6","","","33.1","38.1","1801","Overall","Overall","EDUCA","5","5","","","","","",""
"140707","2009","AR","Arkansas","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","10.5","","","9.0","11.9","511","Overall","Overall","EDUCA","6","6","","","","","",""
"140708","2009","AR","Arkansas","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","35.2","","","32.9","37.4","1429","Overall","Overall","EDUCA","6","6","","","","","",""
"140709","2009","AR","Arkansas","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","25.4","","","23.3","27.5","979","Overall","Overall","EDUCA","6","6","","","","","",""
"140710","2009","AR","Arkansas","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","29.0","","","26.9","31.0","1081","Overall","Overall","EDUCA","6","6","","","","","",""
"144023","2009","CA","California","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","20.1","","","19.2","21.1","2367","Overall","Overall","EDUCA","7","7","","","","","",""
"144024","2009","CA","California","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","22.3","","","21.3","23.3","3432","Overall","Overall","EDUCA","7","7","","","","","",""
