"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"522684","2006","US","All States, DC and Territories (median) **","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","77.2","**","Median value reported with no confidence intervals","","","53","Overall","Overall","_TOTINDA","1","1","","","","","",""
"522685","2006","US","All States, DC and Territories (median) **","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","22.8","**","Median value reported with no confidence intervals","","","53","Overall","Overall","_TOTINDA","1","1","","","","","",""
"522329","2006","UW","All States and DC (median) **","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","77.4","**","Median value reported with no confidence intervals","","","51","Overall","Overall","_TOTINDA","2","2","","","","","",""
"522330","2006","UW","All States and DC (median) **","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","22.6","**","Median value reported with no confidence intervals","","","51","Overall","Overall","_TOTINDA","2","2","","","","","",""
"518491","2006","AL","Alabama","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","70.8","","","68.7","72.9","2233","Overall","Overall","_TOTINDA","3","3","","","","","",""
"518492","2006","AL","Alabama","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","29.2","","","27.1","31.3","1062","Overall","Overall","_TOTINDA","3","3","","","","","",""
"520234","2006","AK","Alaska","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","78.6","","","76.2","81.0","1613","Overall","Overall","_TOTINDA","4","4","","","","","",""
"520235","2006","AK","Alaska","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","21.4","","","19.0","23.8","496","Overall","Overall","_TOTINDA","4","4","","","","","",""
"522922","2006","AZ","Arizona","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","77.7","","","75.4","80.0","3582","Overall","Overall","_TOTINDA","5","5","","","","","",""
"522923","2006","AZ","Arizona","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","22.3","","","20.0","24.6","1224","Overall","Overall","_TOTINDA","5","5","","","","","",""
"525627","2006","AR","Arkansas","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","71.3","","","69.8","72.8","3856","Overall","Overall","_TOTINDA","6","6","","","","","",""
"525628","2006","AR","Arkansas","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","28.7","","","27.2","30.2","1734","Overall","Overall","_TOTINDA","6","6","","","","","",""
"527992","2006","CA","California","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","77.0","","","75.5","78.5","4485","Overall","Overall","_TOTINDA","7","7","","","","","",""
"527993","2006","CA","California","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","23.0","","","21.5","24.5","1219","Overall","Overall","_TOTINDA","7","7","","","","","",""
"530148","2006","CO","Colorado","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","82.6","","","81.4","83.8","5020","Overall","Overall","_TOTINDA","8","8","","","","","",""
"530149","2006","CO","Colorado","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","17.4","","","16.2","18.6","1078","Overall","Overall","_TOTINDA","8","8","","","","","",""
"532089","2006","CT","Connecticut","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","80.2","","","79.1","81.3","6471","Overall","Overall","_TOTINDA","9","9","","","","","",""
"532090","2006","CT","Connecticut","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","19.8","","","18.7","20.9","2020","Overall","Overall","_TOTINDA","9","9","","","","","",""
"534233","2006","DE","Delaware","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","78.4","","","76.7","80.1","3011","Overall","Overall","_TOTINDA","10","10","","","","","",""
"534234","2006","DE","Delaware","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","21.6","","","19.9","23.3","991","Overall","Overall","_TOTINDA","10","10","","","","","",""
"536332","2006","DC","District of Columbia","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","77.9","","","76.2","79.6","3179","Overall","Overall","_TOTINDA","11","11","","","","","",""
"536333","2006","DC","District of Columbia","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","22.1","","","20.4","23.8","840","Overall","Overall","_TOTINDA","11","11","","","","","",""
"538828","2006","FL","Florida","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","74.9","","","73.7","76.1","7875","Overall","Overall","_TOTINDA","12","12","","","","","",""
