"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"3160105","2017","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","12.6","","","","","53","Overall","Overall","AGE","1","1","","","","","",""
"3160106","2017","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","17.0","","","","","53","Overall","Overall","AGE","1","1","","","","","",""
"3160107","2017","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","16.1","","","","","53","Overall","Overall","AGE","1","1","","","","","",""
"3160108","2017","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","16.4","","","","","53","Overall","Overall","AGE","1","1","","","","","",""
"3160109","2017","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","16.9","","","","","53","Overall","Overall","AGE","1","1","","","","","",""
"3160110","2017","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","21.0","","","","","53","Overall","Overall","AGE","1","1","","","","","",""
"3160252","2017","UW","All States and DC (median) **","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","12.6","","","","","51","Overall","Overall","AGE","2","2","","","","","",""
"3160253","2017","UW","All States and DC (median) **","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","17.0","","","","","51","Overall","Overall","AGE","2","2","","","","","",""
"3160254","2017","UW","All States and DC (median) **","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","16.1","","","","","51","Overall","Overall","AGE","2","2","","","","","",""
"3160255","2017","UW","All States and DC (median) **","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","16.4","","","","","51","Overall","Overall","AGE","2","2","","","","","",""
"3160256","2017","UW","All States and DC (median) **","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","16.9","","","","","51","Overall","Overall","AGE","2","2","","","","","",""
"3160257","2017","UW","All States and DC (median) **","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","21.0","","","","","51","Overall","Overall","AGE","2","2","","","","","",""
"2926208","2017","AL","Alabama","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","12.6","","","11.1","14.0","350","Overall","Overall","AGE","3","3","","","","","",""
"2926228","2017","AL","Alabama","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","16.6","","","15.2","18.0","669","Overall","Overall","AGE","3","3","","","","","",""
"2926248","2017","AL","Alabama","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","15.8","","","14.5","17.0","774","Overall","Overall","AGE","3","3","","","","","",""
"2926268","2017","AL","Alabama","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","16.5","","","15.3","17.6","1072","Overall","Overall","AGE","3","3","","","","","",""
