"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"2465040","2014","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","12.9","","","","","53","Overall","Overall","AGE","1","1","","","","","",""
"2465041","2014","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","17.1","","","","","53","Overall","Overall","AGE","1","1","","","","","",""
"2465042","2014","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","16.1","","","","","53","Overall","Overall","AGE","1","1","","","","","",""
"2465043","2014","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","17.7","","","","","53","Overall","Overall","AGE","1","1","","","","","",""
"2465044","2014","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","16.9","","","","","53","Overall","Overall","AGE","1","1","","","","","",""
"2465045","2014","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","19.6","","","","","53","Overall","Overall","AGE","1","1","","","","","",""
"2464991","2014","UW","All States and DC (median) **","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","12.9","","","","","51","Overall","Overall","AGE","2","2","","","","","",""
"2464992","2014","UW","All States and DC (median) **","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","17.1","","","","","51","Overall","Overall","AGE","2","2","","","","","",""
"2464535","2014","UW","All States and DC (median) **","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","16.1","","","","","51","Overall","Overall","AGE","2","2","","","","","",""
"2464536","2014","UW","All States and DC (median) **","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","17.7","","","","","51","Overall","Overall","AGE","2","2","","","","","",""
"2464537","2014","UW","All States and DC (median) **","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","16.9","","","","","51","Overall","Overall","AGE","2","2","","","","","",""
"2464538","2014","UW","All States and DC (median) **","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","19.6","","","","","51","Overall","Overall","AGE","2","2","","","","","",""
"2271104","2014","AL","Alabama","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","13.0","","","11.7","14.3","439","Overall","Overall","AGE","3","3","","","","","",""
"2271105","2014","AL","Alabama","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","16.5","","","15.2","17.8","759","Overall","Overall","AGE","3","3","","","","","",""
"2271106","2014","AL","Alabama","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","16.0","","","14.8","17.2","896","Overall","Overall","AGE","3","3","","","","","",""
"2271107","2014","AL","Alabama","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","17.4","","","16.3","18.5","1421","Overall","Overall","AGE","3","3","","","","","",""
"2271108","2014","AL","Alabama","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","16.9","","","15.9","17.9","2001","Overall","Overall","AGE","3","3","","","","","",""
"2271109","2014","AL","Alabama","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","20.2","","","19.3","21.1","3136","Overall","Overall","AGE","3","3","","","","","",""
"2274938","2014","AK","Alaska","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","14.1","","","12.3","15.9","245","Overall","Overall","AGE","4","4","","","","","",""
"2274939","2014","AK","Alaska","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","20.0","","","18.2","21.7","557","Overall","Overall","AGE","4","4","","","","","",""
"2274940","2014","AK","Alaska","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","16.8","","","15.2","18.5","643","Overall","Overall","AGE","4","4","","","","","",""
"2274941","2014","AK","Alaska","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","18.2","","","16.8","19.7","886","Overall","Overall","AGE","4","4","","","","","",""
"2274942","2014","AK","Alaska","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","17.7","","","16.2","19.1","1069","Overall","Overall","AGE","4","4","","","","","",""
"2274943","2014","AK","Alaska","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","13.3","","","12.2","14.3","988","Overall","Overall","AGE","4","4","","","","","",""
"2278471","2014","AZ","Arizona","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","13.0","","","11.8","14.3","485","Overall","Overall","AGE","5","5","","","","","",""
"2278472","2014","AZ","Arizona","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","17.7","","","16.4","18.9","934","Overall","Overall","AGE","5","5","","","","","",""
"2278473","2014","AZ","Arizona","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","16.6","","","15.5","17.6","1462","Overall","Overall","AGE","5","5","","","","","",""
"2278474","2014","AZ","Arizona","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","16.5","","","15.6","17.4","2163","Overall","Overall","AGE","5","5","","","","","",""
"2278475","2014","AZ","Arizona","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","15.6","","","14.9","16.4","3238","Overall","Overall","AGE","5","5","","","","","",""
"2278476","2014","AZ","Arizona","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","20.6","","","19.9","21.3","6585","Overall","Overall","AGE","5","5","","","","","",""
"2282037","2014","AR","Arkansas","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","12.3","","","10.4","14.2","170","Overall","Overall","AGE","6","6","","","","","",""
"2282038","2014","AR","Arkansas","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","17.5","","","15.6","19.3","361","Overall","Overall","AGE","6","6","","","","","",""
"2282039","2014","AR","Arkansas","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","16.1","","","14.3","17.8","439","Overall","Overall","AGE","6","6","","","","","",""
"2282040","2014","AR","Arkansas","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","16.9","","","15.4","18.4","714","Overall","Overall","AGE","6","6","","","","","",""
"2282041","2014","AR","Arkansas","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","16.4","","","15.2","17.6","1161","Overall","Overall","AGE","6","6","","","","","",""
"2282042","2014","AR","Arkansas","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","20.9","","","19.7","22.0","2413","Overall","Overall","AGE","6","6","","","","","",""
"2285885","2014","CA","California","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","13.4","","","12.4","14.4","808","Overall","Overall","AGE","7","7","","","","","",""
"2285886","2014","CA","California","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","18.8","","","17.7","19.9","1301","Overall","Overall","AGE","7","7","","","","","",""
"2285887","2014","CA","California","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","17.6","","","16.5","18.6","1272","Overall","Overall","AGE","7","7","","","","","",""
"2285888","2014","CA","California","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","17.8","","","16.7","18.8","1521","Overall","Overall","AGE","7","7","","","","","",""
"2285889","2014","CA","California","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","15.5","","","14.6","16.5","1710","Overall","Overall","AGE","7","7","","","","","",""
"2285890","2014","CA","California","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","16.9","","","16.0","17.8","2220","Overall","Overall","AGE","7","7","","","","","",""
"2290017","2014","CO","Colorado","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","12.6","","","11.6","13.5","654","Overall","Overall","AGE","8","8","","","","","",""
"2290018","2014","CO","Colorado","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","18.6","","","17.6","19.6","1264","Overall","Overall","AGE","8","8","","","","","",""
"2290019","2014","CO","Colorado","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","17.6","","","16.7","18.4","1772","Overall","Overall","AGE","8","8","","","","","",""
"2290020","2014","CO","Colorado","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","17.7","","","16.9","18.5","2279","Overall","Overall","AGE","8","8","","","","","",""
"2290021","2014","CO","Colorado","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","16.7","","","16.0","17.4","3139","Overall","Overall","AGE","8","8","","","","","",""
"2290022","2014","CO","Colorado","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","16.9","","","16.2","17.5","4291","Overall","Overall","AGE","8","8","","","","","",""
"2293083","2014","CT","Connecticut","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","12.6","","","11.1","14.0","348","Overall","Overall","AGE","9","9","","","","","",""
"2293084","2014","CT","Connecticut","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","15.1","","","13.9","16.4","646","Overall","Overall","AGE","9","9","","","","","",""
"2293085","2014","CT","Connecticut","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","15.5","","","14.3","16.7","921","Overall","Overall","AGE","9","9","","","","","",""
"2293086","2014","CT","Connecticut","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","19.2","","","18.1","20.4","1519","Overall","Overall","AGE","9","9","","","","","",""
"2293087","2014","CT","Connecticut","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","17.5","","","16.5","18.6","1883","Overall","Overall","AGE","9","9","","","","","",""
"2293088","2014","CT","Connecticut","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","20.1","","","19.1","21.1","2633","Overall","Overall","AGE","9","9","","","","","",""
"2297155","2014","DE","Delaware","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","12.7","","","10.7","14.7","178","Overall","Overall","AGE","10","10","","","","","",""
"2297156","2014","DE","Delaware","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","16.4","","","14.6","18.3","364","Overall","Overall","AGE","10","10","","","","","",""
"2297157","2014","DE","Delaware","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","15.3","","","13.6","16.9","430","Overall","Overall","AGE","10","10","","","","","",""
"2297158","2014","DE","Delaware","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","17.7","","","16.1","19.2","739","Overall","Overall","AGE","10","10","","","","","",""
"2297159","2014","DE","Delaware","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","17.0","","","15.8","18.3","1021","Overall","Overall","AGE","10","10","","","","","",""
"2297160","2014","DE","Delaware","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","20.9","","","19.6","22.3","1568","Overall","Overall","AGE","10","10","","","","","",""
"2300981","2014","DC","District of Columbia","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","13.2","","","10.9","15.6","123","Overall","Overall","AGE","11","11","","","","","",""
"2300982","2014","DC","District of Columbia","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","27.1","","","24.3","29.8","350","Overall","Overall","AGE","11","11","","","","","",""
"2300983","2014","DC","District of Columbia","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","17.0","","","15.0","18.9","445","Overall","Overall","AGE","11","11","","","","","",""
"2300984","2014","DC","District of Columbia","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","14.7","","","13.1","16.2","654","Overall","Overall","AGE","11","11","","","","","",""
"2300985","2014","DC","District of Columbia","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","13.2","","","11.9","14.4","959","Overall","Overall","AGE","11","11","","","","","",""
"2300986","2014","DC","District of Columbia","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","14.9","","","13.8","16.1","1543","Overall","Overall","AGE","11","11","","","","","",""
"2303893","2014","FL","Florida","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","11.4","","","10.3","12.4","449","Overall","Overall","AGE","12","12","","","","","",""
"2303894","2014","FL","Florida","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","15.6","","","14.5","16.8","775","Overall","Overall","AGE","12","12","","","","","",""
"2303895","2014","FL","Florida","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","15.2","","","14.1","16.3","889","Overall","Overall","AGE","12","12","","","","","",""
"2303896","2014","FL","Florida","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","17.2","","","16.2","18.3","1415","Overall","Overall","AGE","12","12","","","","","",""
"2303897","2014","FL","Florida","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","16.5","","","15.6","17.4","1976","Overall","Overall","AGE","12","12","","","","","",""
"2303898","2014","FL","Florida","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","24.1","","","23.2","25.0","4317","Overall","Overall","AGE","12","12","","","","","",""
"2307582","2014","GA","Georgia","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","13.6","","","12.2","15.1","330","Overall","Overall","AGE","13","13","","","","","",""
"2307583","2014","GA","Georgia","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","17.8","","","16.3","19.3","553","Overall","Overall","AGE","13","13","","","","","",""
"2307584","2014","GA","Georgia","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","17.9","","","16.5","19.3","736","Overall","Overall","AGE","13","13","","","","","",""
"2307585","2014","GA","Georgia","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","18.4","","","17.1","19.6","1086","Overall","Overall","AGE","13","13","","","","","",""
"2307586","2014","GA","Georgia","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","15.7","","","14.7","16.7","1457","Overall","Overall","AGE","13","13","","","","","",""
"2307587","2014","GA","Georgia","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","16.6","","","15.7","17.4","2189","Overall","Overall","AGE","13","13","","","","","",""
"2312025","2014","HI","Hawaii","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","11.9","","","10.7","13.1","546","Overall","Overall","AGE","14","14","","","","","",""
"2312026","2014","HI","Hawaii","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","18.0","","","16.6","19.5","906","Overall","Overall","AGE","14","14","","","","","",""
"2312027","2014","HI","Hawaii","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","16.1","","","14.8","17.4","889","Overall","Overall","AGE","14","14","","","","","",""
"2312028","2014","HI","Hawaii","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","16.6","","","15.3","17.8","1148","Overall","Overall","AGE","14","14","","","","","",""
