"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"1001116","2002","US","All States, DC and Territories (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","17.8","**","Median value reported with no confidence intervals","","","54","Overall","Overall","_SMOKER2","1","1","","","","","",""
"1001117","2002","US","All States, DC and Territories (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke some days","BRFSS","%","Crude Prevalence","5.0","**","Median value reported with no confidence intervals","","","54","Overall","Overall","_SMOKER2","1","1","","","","","",""
"1001118","2002","US","All States, DC and Territories (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Former smoker","BRFSS","%","Crude Prevalence","24.4","**","Median value reported with no confidence intervals","","","54","Overall","Overall","_SMOKER2","1","1","","","","","",""
"1001119","2002","US","All States, DC and Territories (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Never smoked","BRFSS","%","Crude Prevalence","52.3","**","Median value reported with no confidence intervals","","","54","Overall","Overall","_SMOKER2","1","1","","","","","",""
"1000721","2002","UW","All States and DC (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","17.8","**","Median value reported with no confidence intervals","","","51","Overall","Overall","_SMOKER2","2","2","","","","","",""
"1000722","2002","UW","All States and DC (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke some days","BRFSS","%","Crude Prevalence","5.0","**","Median value reported with no confidence intervals","","","51","Overall","Overall","_SMOKER2","2","2","","","","","",""
"1000723","2002","UW","All States and DC (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Former smoker","BRFSS","%","Crude Prevalence","24.7","**","Median value reported with no confidence intervals","","","51","Overall","Overall","_SMOKER2","2","2","","","","","",""
"1000724","2002","UW","All States and DC (median) **","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Never smoked","BRFSS","%","Crude Prevalence","52.0","**","Median value reported with no confidence intervals","","","51","Overall","Overall","_SMOKER2","2","2","","","","","",""
"997752","2002","AL","Alabama","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke everyday","BRFSS","%","Crude Prevalence","19.2","","","17.5","20.9","550","Overall","Overall","_SMOKER2","3","3","","","","","",""
"997753","2002","AL","Alabama","Tobacco Use","Smoker Status","Four Level Smoking Status (variable calculated from one or more BRFSS questions)","Smoke some days","BRFSS","%","Crude Prevalence","5.2","","","4.2","6.2","145","Overall","Overall","_SMOKER2","3","3","","","","","",""
