"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"3649002","2019","US","All States, DC and Territories (median) **","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","8.2","","","","","52","Overall","Overall","INCOME","1","1","","","","","",""
"3649003","2019","US","All States, DC and Territories (median) **","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","15.0","","","","","52","Overall","Overall","INCOME","1","1","","","","","",""
"3649004","2019","US","All States, DC and Territories (median) **","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","9.8","","","","","52","Overall","Overall","INCOME","1","1","","","","","",""
"3649005","2019","US","All States, DC and Territories (median) **","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","13.8","","","","","52","Overall","Overall","INCOME","1","1","","","","","",""
"3649006","2019","US","All States, DC and Territories (median) **","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","52.5","","","","","52","Overall","Overall","INCOME","1","1","","","","","",""
"3648831","2019","UW","All States and DC (median) **","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","7.9","","","","","50","Overall","Overall","INCOME","2","2","","","","","",""
"3648832","2019","UW","All States and DC (median) **","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","14.9","","","","","50","Overall","Overall","INCOME","2","2","","","","","",""
"3648833","2019","UW","All States and DC (median) **","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","9.8","","","","","50","Overall","Overall","INCOME","2","2","","","","","",""
"3648834","2019","UW","All States and DC (median) **","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","13.8","","","","","50","Overall","Overall","INCOME","2","2","","","","","",""
"3648835","2019","UW","All States and DC (median) **","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","52.7","","","","","50","Overall","Overall","INCOME","2","2","","","","","",""
"3427894","2019","AL","Alabama","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","12.2","","","11.0","13.4","714","Overall","Overall","INCOME","3","3","","","","","",""
"3427915","2019","AL","Alabama","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","20.0","","","18.5","21.5","1084","Overall","Overall","INCOME","3","3","","","","","",""
"3427936","2019","AL","Alabama","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","10.4","","","9.3","11.5","567","Overall","Overall","INCOME","3","3","","","","","",""
"3427957","2019","AL","Alabama","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","14.6","","","13.3","15.8","805","Overall","Overall","INCOME","3","3","","","","","",""
"3427978","2019","AL","Alabama","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","42.9","","","41.2","44.6","2439","Overall","Overall","INCOME","3","3","","","","","",""
"3432177","2019","AK","Alaska","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","5.9","","","4.4","7.5","166","Overall","Overall","INCOME","4","4","","","","","",""
"3432198","2019","AK","Alaska","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","12.3","","","10.1","14.5","299","Overall","Overall","INCOME","4","4","","","","","",""
"3432219","2019","AK","Alaska","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","8.9","","","6.8","11.0","176","Overall","Overall","INCOME","4","4","","","","","",""
"3432240","2019","AK","Alaska","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","12.5","","","10.4","14.7","280","Overall","Overall","INCOME","4","4","","","","","",""
"3432261","2019","AK","Alaska","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","60.4","","","57.2","63.5","1504","Overall","Overall","INCOME","4","4","","","","","",""
"3436460","2019","AZ","Arizona","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","8.7","","","7.6","9.9","743","Overall","Overall","INCOME","5","5","","","","","",""
"3436481","2019","AZ","Arizona","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","17.8","","","16.2","19.4","1233","Overall","Overall","INCOME","5","5","","","","","",""
"3436502","2019","AZ","Arizona","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","10.9","","","9.6","12.3","790","Overall","Overall","INCOME","5","5","","","","","",""
"3436523","2019","AZ","Arizona","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","14.5","","","13.1","15.8","1101","Overall","Overall","INCOME","5","5","","","","","",""
"3436544","2019","AZ","Arizona","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","48.1","","","46.1","50.1","3372","Overall","Overall","INCOME","5","5","","","","","",""
"3440743","2019","AR","Arkansas","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","12.5","","","11.0","14.0","514","Overall","Overall","INCOME","6","6","","","","","",""
"3440764","2019","AR","Arkansas","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","21.4","","","19.6","23.3","875","Overall","Overall","INCOME","6","6","","","","","",""
"3440785","2019","AR","Arkansas","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","12.9","","","11.4","14.4","552","Overall","Overall","INCOME","6","6","","","","","",""
"3440806","2019","AR","Arkansas","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","14.5","","","12.9","16.2","583","Overall","Overall","INCOME","6","6","","","","","",""
"3440827","2019","AR","Arkansas","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","38.7","","","36.6","40.8","1610","Overall","Overall","INCOME","6","6","","","","","",""
"3445026","2019","CA","California","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","14.6","","","13.8","15.5","1536","Overall","Overall","INCOME","7","7","","","","","",""
"3445047","2019","CA","California","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","12.8","","","12.0","13.6","1313","Overall","Overall","INCOME","7","7","","","","","",""
"3445068","2019","CA","California","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","9.0","","","8.2","9.7","878","Overall","Overall","INCOME","7","7","","","","","",""
"3445089","2019","CA","California","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","10.8","","","10.1","11.6","1074","Overall","Overall","INCOME","7","7","","","","","",""
"3445110","2019","CA","California","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","52.7","","","51.5","54.0","5120","Overall","Overall","INCOME","7","7","","","","","",""
"3449309","2019","CO","Colorado","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","5.8","","","5.2","6.4","467","Overall","Overall","INCOME","8","8","","","","","",""
"3449330","2019","CO","Colorado","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","13.1","","","12.2","14.1","1010","Overall","Overall","INCOME","8","8","","","","","",""
