"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"2465072","2014","US","All States, DC and Territories (median) **","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","11.1","","","","","53","Overall","Overall","INCOME","1","1","","","","","",""
"2465073","2014","US","All States, DC and Territories (median) **","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","17.2","","","","","53","Overall","Overall","INCOME","1","1","","","","","",""
"2465074","2014","US","All States, DC and Territories (median) **","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","11.3","","","","","53","Overall","Overall","INCOME","1","1","","","","","",""
"2465075","2014","US","All States, DC and Territories (median) **","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","14.6","","","","","53","Overall","Overall","INCOME","1","1","","","","","",""
"2465076","2014","US","All States, DC and Territories (median) **","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","44.7","","","","","53","Overall","Overall","INCOME","1","1","","","","","",""
"2464565","2014","UW","All States and DC (median) **","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","10.7","","","","","51","Overall","Overall","INCOME","2","2","","","","","",""
"2464566","2014","UW","All States and DC (median) **","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","17.1","","","","","51","Overall","Overall","INCOME","2","2","","","","","",""
"2464567","2014","UW","All States and DC (median) **","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","11.3","","","","","51","Overall","Overall","INCOME","2","2","","","","","",""
"2464568","2014","UW","All States and DC (median) **","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","14.6","","","","","51","Overall","Overall","INCOME","2","2","","","","","",""
"2464569","2014","UW","All States and DC (median) **","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","45.2","","","","","51","Overall","Overall","INCOME","2","2","","","","","",""
"2271781","2014","AL","Alabama","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","14.8","","","13.6","16.0","1162","Overall","Overall","INCOME","3","3","","","","","",""
"2271782","2014","AL","Alabama","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","20.2","","","18.8","21.5","1451","Overall","Overall","INCOME","3","3","","","","","",""
"2271783","2014","AL","Alabama","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","11.7","","","10.5","12.9","804","Overall","Overall","INCOME","3","3","","","","","",""
"2271784","2014","AL","Alabama","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","14.6","","","13.5","15.8","1016","Overall","Overall","INCOME","3","3","","","","","",""
"2271785","2014","AL","Alabama","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","38.8","","","37.1","40.4","2464","Overall","Overall","INCOME","3","3","","","","","",""
"2276027","2014","AK","Alaska","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","8.6","","","7.4","9.8","330","Overall","Overall","INCOME","4","4","","","","","",""
"2276028","2014","AK","Alaska","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","13.0","","","11.4","14.6","453","Overall","Overall","INCOME","4","4","","","","","",""
"2276029","2014","AK","Alaska","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","9.2","","","7.9","10.6","316","Overall","Overall","INCOME","4","4","","","","","",""
"2276030","2014","AK","Alaska","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","13.6","","","12.1","15.1","511","Overall","Overall","INCOME","4","4","","","","","",""
"2276031","2014","AK","Alaska","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","55.6","","","53.4","57.8","2290","Overall","Overall","INCOME","4","4","","","","","",""
"2279024","2014","AZ","Arizona","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","13.3","","","12.2","14.4","1371","Overall","Overall","INCOME","5","5","","","","","",""
"2279025","2014","AZ","Arizona","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","19.5","","","18.3","20.8","2201","Overall","Overall","INCOME","5","5","","","","","",""
"2279026","2014","AZ","Arizona","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","11.3","","","10.3","12.3","1412","Overall","Overall","INCOME","5","5","","","","","",""
"2279027","2014","AZ","Arizona","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","15.1","","","14.0","16.2","1945","Overall","Overall","INCOME","5","5","","","","","",""
"2279028","2014","AZ","Arizona","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","40.8","","","39.4","42.2","5368","Overall","Overall","INCOME","5","5","","","","","",""
"2282915","2014","AR","Arkansas","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","15.0","","","13.3","16.8","686","Overall","Overall","INCOME","6","6","","","","","",""
"2282916","2014","AR","Arkansas","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","24.4","","","22.3","26.5","983","Overall","Overall","INCOME","6","6","","","","","",""
"2282917","2014","AR","Arkansas","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","13.4","","","11.8","15.0","562","Overall","Overall","INCOME","6","6","","","","","",""
"2282918","2014","AR","Arkansas","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","14.4","","","12.8","16.0","639","Overall","Overall","INCOME","6","6","","","","","",""
"2282919","2014","AR","Arkansas","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","32.9","","","30.8","35.0","1370","Overall","Overall","INCOME","6","6","","","","","",""
"2287124","2014","CA","California","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","19.4","","","18.2","20.5","1326","Overall","Overall","INCOME","7","7","","","","","",""
"2287125","2014","CA","California","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","15.4","","","14.3","16.5","1059","Overall","Overall","INCOME","7","7","","","","","",""
"2287126","2014","CA","California","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","9.8","","","8.9","10.7","706","Overall","Overall","INCOME","7","7","","","","","",""
"2287127","2014","CA","California","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","10.9","","","10.1","11.8","857","Overall","Overall","INCOME","7","7","","","","","",""
"2287128","2014","CA","California","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","44.6","","","43.1","46.0","3641","Overall","Overall","INCOME","7","7","","","","","",""
"2290395","2014","CO","Colorado","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","8.1","","","7.4","8.8","908","Overall","Overall","INCOME","8","8","","","","","",""
"2290396","2014","CO","Colorado","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","15.8","","","14.8","16.7","1647","Overall","Overall","INCOME","8","8","","","","","",""
"2290397","2014","CO","Colorado","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","9.6","","","8.9","10.3","1105","Overall","Overall","INCOME","8","8","","","","","",""
"2290398","2014","CO","Colorado","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","13.5","","","12.7","14.3","1653","Overall","Overall","INCOME","8","8","","","","","",""
"2290399","2014","CO","Colorado","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","53.0","","","51.9","54.2","6176","Overall","Overall","INCOME","8","8","","","","","",""
"2293843","2014","CT","Connecticut","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","9.5","","","8.4","10.5","552","Overall","Overall","INCOME","9","9","","","","","",""
"2293844","2014","CT","Connecticut","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","14.4","","","13.2","15.7","842","Overall","Overall","INCOME","9","9","","","","","",""
"2293845","2014","CT","Connecticut","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","8.6","","","7.7","9.6","561","Overall","Overall","INCOME","9","9","","","","","",""
"2293846","2014","CT","Connecticut","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","11.0","","","10.0","12.1","753","Overall","Overall","INCOME","9","9","","","","","",""
