"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"137171","2009","US","All States, DC and Territories (median) **","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","28.7","**","Median value reported with no confidence intervals","","","54","Overall","Overall","_RFHYPE5","1","1","","","","","",""
"137172","2009","US","All States, DC and Territories (median) **","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","71.3","**","Median value reported with no confidence intervals","","","54","Overall","Overall","_RFHYPE5","1","1","","","","","",""
"136366","2009","UW","All States and DC (median) **","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","28.7","**","Median value reported with no confidence intervals","","","51","Overall","Overall","_RFHYPE5","2","2","","","","","",""
"136367","2009","UW","All States and DC (median) **","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","71.3","**","Median value reported with no confidence intervals","","","51","Overall","Overall","_RFHYPE5","2","2","","","","","",""
"132271","2009","AL","Alabama","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","37.2","","","35.5","38.9","3225","Overall","Overall","_RFHYPE5","3","3","","","","","",""
"132272","2009","AL","Alabama","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","62.8","","","61.1","64.5","3551","Overall","Overall","_RFHYPE5","3","3","","","","","",""
"134748","2009","AK","Alaska","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","26.4","","","23.9","28.9","779","Overall","Overall","_RFHYPE5","4","4","","","","","",""
"134749","2009","AK","Alaska","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","73.6","","","71.1","76.1","1635","Overall","Overall","_RFHYPE5","4","4","","","","","",""
"137268","2009","AZ","Arizona","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","26.6","","","24.4","28.7","2100","Overall","Overall","_RFHYPE5","5","5","","","","","",""
"137269","2009","AZ","Arizona","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","73.4","","","71.3","75.6","3367","Overall","Overall","_RFHYPE5","5","5","","","","","",""
"139694","2009","AR","Arkansas","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","34.4","","","32.4","36.4","1873","Overall","Overall","_RFHYPE5","6","6","","","","","",""
