"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"2695353","2015","US","All States, DC and Territories (median) **","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","10.3","","","","","53","Overall","Overall","INCOME","1","1","","","","","",""
"2695354","2015","US","All States, DC and Territories (median) **","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","16.2","","","","","53","Overall","Overall","INCOME","1","1","","","","","",""
"2695355","2015","US","All States, DC and Territories (median) **","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","11.1","","","","","53","Overall","Overall","INCOME","1","1","","","","","",""
"2695356","2015","US","All States, DC and Territories (median) **","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","14.6","","","","","53","Overall","Overall","INCOME","1","1","","","","","",""
"2695357","2015","US","All States, DC and Territories (median) **","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","48.4","","","","","53","Overall","Overall","INCOME","1","1","","","","","",""
"2694921","2015","UW","All States and DC (median) **","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","9.9","","","","","51","Overall","Overall","INCOME","2","2","","","","","",""
"2694922","2015","UW","All States and DC (median) **","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","16.0","","","","","51","Overall","Overall","INCOME","2","2","","","","","",""
"2694923","2015","UW","All States and DC (median) **","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","11.1","","","","","51","Overall","Overall","INCOME","2","2","","","","","",""
"2694924","2015","UW","All States and DC (median) **","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","14.6","","","","","51","Overall","Overall","INCOME","2","2","","","","","",""
"2694925","2015","UW","All States and DC (median) **","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","48.4","","","","","51","Overall","Overall","INCOME","2","2","","","","","",""
