"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"2270108","2013","US","All States, DC and Territories (median) **","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","31.4","","","","","53","Overall","Overall","_RFHYPE5","1","1","","","","","",""
"2270109","2013","US","All States, DC and Territories (median) **","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","68.6","","","","","53","Overall","Overall","_RFHYPE5","1","1","","","","","",""
"2269660","2013","UW","All States and DC (median) **","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","31.4","","","","","51","Overall","Overall","_RFHYPE5","2","2","","","","","",""
"2269661","2013","UW","All States and DC (median) **","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","68.6","","","","","51","Overall","Overall","_RFHYPE5","2","2","","","","","",""
"2071362","2013","AL","Alabama","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","40.4","","","38.7","42.0","3416","Overall","Overall","_RFHYPE5","3","3","","","","","",""
"2071363","2013","AL","Alabama","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","59.7","","","58.0","61.3","3076","Overall","Overall","_RFHYPE5","3","3","","","","","",""
"2074674","2013","AK","Alaska","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","29.8","","","28.0","31.7","1527","Overall","Overall","_RFHYPE5","4","4","","","","","",""
"2074675","2013","AK","Alaska","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","70.2","","","68.3","72.0","3037","Overall","Overall","_RFHYPE5","4","4","","","","","",""
"2077897","2013","AZ","Arizona","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","30.7","","","28.4","33.0","1720","Overall","Overall","_RFHYPE5","5","5","","","","","",""
"2077898","2013","AZ","Arizona","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","69.3","","","67.0","71.6","2522","Overall","Overall","_RFHYPE5","5","5","","","","","",""
