"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"2695414","2015","US","All States, DC and Territories (median) **","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","30.9","","","","","53","Overall","Overall","_RFHYPE5","1","1","","","","","",""
"2695415","2015","US","All States, DC and Territories (median) **","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","69.1","","","","","53","Overall","Overall","_RFHYPE5","1","1","","","","","",""
"2694982","2015","UW","All States and DC (median) **","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","30.9","","","","","51","Overall","Overall","_RFHYPE5","2","2","","","","","",""
"2694983","2015","UW","All States and DC (median) **","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","69.1","","","","","51","Overall","Overall","_RFHYPE5","2","2","","","","","",""
"2469009","2015","AL","Alabama","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","40.4","","","39.0","41.9","3907","Overall","Overall","_RFHYPE5","3","3","","","","","",""
"2469035","2015","AL","Alabama","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","59.6","","","58.2","61.1","4021","Overall","Overall","_RFHYPE5","3","3","","","","","",""
"2473409","2015","AK","Alaska","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","27.5","","","25.3","29.7","1274","Overall","Overall","_RFHYPE5","4","4","","","","","",""
"2473435","2015","AK","Alaska","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","72.5","","","70.3","74.7","2371","Overall","Overall","_RFHYPE5","4","4","","","","","",""
"2477705","2015","AZ","Arizona","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","30.8","","","29.4","32.1","3237","Overall","Overall","_RFHYPE5","5","5","","","","","",""
"2477731","2015","AZ","Arizona","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","69.3","","","67.9","70.6","4669","Overall","Overall","_RFHYPE5","5","5","","","","","",""
"2481957","2015","AR","Arkansas","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","39.3","","","37.1","41.6","2799","Overall","Overall","_RFHYPE5","6","6","","","","","",""
"2481983","2015","AR","Arkansas","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","60.7","","","58.5","62.9","2448","Overall","Overall","_RFHYPE5","6","6","","","","","",""
"2485563","2015","CA","California","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","Yes","BRFSS","%","Crude Prevalence","28.5","","","27.5","29.5","3820","Overall","Overall","_RFHYPE5","7","7","","","","","",""
"2485589","2015","CA","California","Hypertension Awareness","High Blood Pressure","Adults who have been told they have high blood pressure (variable calculated from one or more BRFSS questions)","No","BRFSS","%","Crude Prevalence","71.5","","","70.5","72.6","8755","Overall","Overall","_RFHYPE5","7","7","","","","","",""
