"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"5283","2010","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","11.3","**","Median value reported with no confidence intervals","","","54","Overall","Overall","AGE","1","1","","","","","",""
"5284","2010","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","17.6","**","Median value reported with no confidence intervals","","","54","Overall","Overall","AGE","1","1","","","","","",""
"5285","2010","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","18.3","**","Median value reported with no confidence intervals","","","54","Overall","Overall","AGE","1","1","","","","","",""
"5286","2010","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","19.2","**","Median value reported with no confidence intervals","","","54","Overall","Overall","AGE","1","1","","","","","",""
"5287","2010","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","15.4","**","Median value reported with no confidence intervals","","","54","Overall","Overall","AGE","1","1","","","","","",""
"5288","2010","US","All States, DC and Territories (median) **","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","17.8","**","Median value reported with no confidence intervals","","","54","Overall","Overall","AGE","1","1","","","","","",""
"5003","2010","UW","All States and DC (median) **","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","11.2","**","Median value reported with no confidence intervals","","","51","Overall","Overall","AGE","2","2","","","","","",""
"5004","2010","UW","All States and DC (median) **","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","17.5","**","Median value reported with no confidence intervals","","","51","Overall","Overall","AGE","2","2","","","","","",""
"5005","2010","UW","All States and DC (median) **","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","18.1","**","Median value reported with no confidence intervals","","","51","Overall","Overall","AGE","2","2","","","","","",""
"5006","2010","UW","All States and DC (median) **","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","19.2","**","Median value reported with no confidence intervals","","","51","Overall","Overall","AGE","2","2","","","","","",""
"5007","2010","UW","All States and DC (median) **","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","15.5","**","Median value reported with no confidence intervals","","","51","Overall","Overall","AGE","2","2","","","","","",""
"5008","2010","UW","All States and DC (median) **","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","17.9","**","Median value reported with no confidence intervals","","","51","Overall","Overall","AGE","2","2","","","","","",""
"1226","2010","AL","Alabama","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","7.1","","","5.8","8.3","212","Overall","Overall","AGE","3","3","","","","","",""
"1227","2010","AL","Alabama","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","14.2","","","12.8","15.7","608","Overall","Overall","AGE","3","3","","","","","",""
"1228","2010","AL","Alabama","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","18.0","","","16.6","19.4","917","Overall","Overall","AGE","3","3","","","","","",""
"1229","2010","AL","Alabama","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","22.9","","","21.5","24.3","1431","Overall","Overall","AGE","3","3","","","","","",""
"1230","2010","AL","Alabama","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","17.2","","","16.1","18.2","1746","Overall","Overall","AGE","3","3","","","","","",""
"1231","2010","AL","Alabama","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","20.6","","","19.6","21.7","2754","Overall","Overall","AGE","3","3","","","","","",""
"3185","2010","AK","Alaska","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","10.5","","","7.4","13.6","88","Overall","Overall","AGE","4","4","","","","","",""
"3186","2010","AK","Alaska","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","24.0","","","20.6","27.5","258","Overall","Overall","AGE","4","4","","","","","",""
"3187","2010","AK","Alaska","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","18.3","","","15.6","21.0","336","Overall","Overall","AGE","4","4","","","","","",""
"3188","2010","AK","Alaska","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","20.7","","","18.3","23.2","488","Overall","Overall","AGE","4","4","","","","","",""
"3189","2010","AK","Alaska","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","15.7","","","13.6","17.7","456","Overall","Overall","AGE","4","4","","","","","",""
"3190","2010","AK","Alaska","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","10.8","","","9.1","12.4","338","Overall","Overall","AGE","4","4","","","","","",""
"6125","2010","AZ","Arizona","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","6.3","","","4.9","7.8","163","Overall","Overall","AGE","5","5","","","","","",""
"6126","2010","AZ","Arizona","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","12.0","","","10.3","13.6","378","Overall","Overall","AGE","5","5","","","","","",""
"6127","2010","AZ","Arizona","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","19.3","","","17.2","21.4","575","Overall","Overall","AGE","5","5","","","","","",""
"6128","2010","AZ","Arizona","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","29.4","","","26.9","31.9","885","Overall","Overall","AGE","5","5","","","","","",""
"6129","2010","AZ","Arizona","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","14.6","","","13.3","15.8","1332","Overall","Overall","AGE","5","5","","","","","",""
"6130","2010","AZ","Arizona","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","18.4","","","17.2","19.6","2423","Overall","Overall","AGE","5","5","","","","","",""
"8491","2010","AR","Arkansas","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","12.5","","","9.8","15.1","96","Overall","Overall","AGE","6","6","","","","","",""
"8492","2010","AR","Arkansas","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","17.5","","","15.2","19.8","236","Overall","Overall","AGE","6","6","","","","","",""
"8493","2010","AR","Arkansas","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","17.0","","","15.2","18.8","411","Overall","Overall","AGE","6","6","","","","","",""
"8494","2010","AR","Arkansas","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","18.0","","","16.4","19.6","664","Overall","Overall","AGE","6","6","","","","","",""
"8495","2010","AR","Arkansas","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","15.6","","","14.3","16.8","967","Overall","Overall","AGE","6","6","","","","","",""
"8496","2010","AR","Arkansas","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","19.4","","","18.2","20.7","1653","Overall","Overall","AGE","6","6","","","","","",""
"11346","2010","CA","California","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","13.7","","","12.7","14.7","721","Overall","Overall","AGE","7","7","","","","","",""
"11347","2010","CA","California","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","19.0","","","18.1","20.0","1723","Overall","Overall","AGE","7","7","","","","","",""
"11348","2010","CA","California","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","19.2","","","18.4","19.9","2688","Overall","Overall","AGE","7","7","","","","","",""
"11349","2010","CA","California","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","18.7","","","18.0","19.5","3398","Overall","Overall","AGE","7","7","","","","","",""
"11350","2010","CA","California","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","14.0","","","13.4","14.5","3762","Overall","Overall","AGE","7","7","","","","","",""
"11351","2010","CA","California","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","15.4","","","14.8","15.9","5486","Overall","Overall","AGE","7","7","","","","","",""
"13376","2010","CO","Colorado","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","12.1","","","10.6","13.6","284","Overall","Overall","AGE","8","8","","","","","",""
"13377","2010","CO","Colorado","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","19.6","","","18.2","21.0","858","Overall","Overall","AGE","8","8","","","","","",""
"13378","2010","CO","Colorado","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","18.8","","","17.8","19.9","1691","Overall","Overall","AGE","8","8","","","","","",""
"13379","2010","CO","Colorado","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","19.7","","","18.7","20.6","2464","Overall","Overall","AGE","8","8","","","","","",""
"13380","2010","CO","Colorado","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","15.3","","","14.6","16.1","2937","Overall","Overall","AGE","8","8","","","","","",""
"13381","2010","CO","Colorado","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","14.4","","","13.8","15.0","3429","Overall","Overall","AGE","8","8","","","","","",""
"16028","2010","CT","Connecticut","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","11.2","","","9.3","13.1","166","Overall","Overall","AGE","9","9","","","","","",""
"16029","2010","CT","Connecticut","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","15.9","","","14.2","17.5","516","Overall","Overall","AGE","9","9","","","","","",""
"16030","2010","CT","Connecticut","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","18.1","","","16.8","19.4","953","Overall","Overall","AGE","9","9","","","","","",""
"16031","2010","CT","Connecticut","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","20.7","","","19.4","22.0","1350","Overall","Overall","AGE","9","9","","","","","",""
"16032","2010","CT","Connecticut","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","15.8","","","14.8","16.9","1533","Overall","Overall","AGE","9","9","","","","","",""
"16033","2010","CT","Connecticut","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","18.3","","","17.3","19.3","2258","Overall","Overall","AGE","9","9","","","","","",""
"18685","2010","DE","Delaware","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","12.4","","","10.1","14.8","130","Overall","Overall","AGE","10","10","","","","","",""
"18686","2010","DE","Delaware","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","16.3","","","14.4","18.2","325","Overall","Overall","AGE","10","10","","","","","",""
"18687","2010","DE","Delaware","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","17.6","","","16.0","19.2","555","Overall","Overall","AGE","10","10","","","","","",""
"18688","2010","DE","Delaware","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","19.0","","","17.5","20.6","777","Overall","Overall","AGE","10","10","","","","","",""
"18689","2010","DE","Delaware","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","15.7","","","14.5","17.0","1018","Overall","Overall","AGE","10","10","","","","","",""
"18690","2010","DE","Delaware","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","18.9","","","17.6","20.1","1441","Overall","Overall","AGE","10","10","","","","","",""
"20505","2010","DC","District of Columbia","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","6.6","","","5.1","8.2","92","Overall","Overall","AGE","11","11","","","","","",""
"20506","2010","DC","District of Columbia","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","16.1","","","14.5","17.7","419","Overall","Overall","AGE","11","11","","","","","",""
"20507","2010","DC","District of Columbia","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","21.1","","","19.4","22.9","564","Overall","Overall","AGE","11","11","","","","","",""
"20508","2010","DC","District of Columbia","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","27.3","","","25.3","29.3","719","Overall","Overall","AGE","11","11","","","","","",""
"20509","2010","DC","District of Columbia","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","13.5","","","12.5","14.5","944","Overall","Overall","AGE","11","11","","","","","",""
"20510","2010","DC","District of Columbia","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","15.2","","","14.2","16.3","1238","Overall","Overall","AGE","11","11","","","","","",""
"23757","2010","FL","Florida","Demographics","Age","What is your age?","18-24 years","BRFSS","%","Crude Prevalence","6.6","","","5.7","7.5","858","Overall","Overall","AGE","12","12","","","","","",""
"23758","2010","FL","Florida","Demographics","Age","What is your age?","25-34 years","BRFSS","%","Crude Prevalence","10.6","","","9.7","11.5","2262","Overall","Overall","AGE","12","12","","","","","",""
"23759","2010","FL","Florida","Demographics","Age","What is your age?","35-44 years","BRFSS","%","Crude Prevalence","18.9","","","17.9","20.0","3617","Overall","Overall","AGE","12","12","","","","","",""
"23760","2010","FL","Florida","Demographics","Age","What is your age?","45-54 years","BRFSS","%","Crude Prevalence","25.9","","","24.6","27.1","5859","Overall","Overall","AGE","12","12","","","","","",""
"23761","2010","FL","Florida","Demographics","Age","What is your age?","55-64 years","BRFSS","%","Crude Prevalence","15.2","","","14.5","15.9","8187","Overall","Overall","AGE","12","12","","","","","",""
"23762","2010","FL","Florida","Demographics","Age","What is your age?","65+ years","BRFSS","%","Crude Prevalence","22.8","","","22.0","23.5","14326","Overall","Overall","AGE","12","12","","","","","",""
