"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"393634","2007","US","All States, DC and Territories (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","8.1","**","Median value reported with no confidence intervals","","","54","Overall","Overall","DIABETE2","1","1","","","","","",""
"393635","2007","US","All States, DC and Territories (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes, pregnancy-related","BRFSS","%","Crude Prevalence","0.9","**","Median value reported with no confidence intervals","","","54","Overall","Overall","DIABETE2","1","1","","","","","",""
"393637","2007","US","All States, DC and Territories (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","No, pre-diabetes or borderline diabetes","BRFSS","%","Crude Prevalence","1.1","**","Median value reported with no confidence intervals","","","54","Overall","Overall","DIABETE2","1","1","","","","","",""
"393636","2007","US","All States, DC and Territories (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","No","BRFSS","%","Crude Prevalence","89.8","**","Median value reported with no confidence intervals","","","54","Overall","Overall","DIABETE2","1","1","","","","","",""
"393988","2007","UW","All States and DC (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","8.0","**","Median value reported with no confidence intervals","","","51","Overall","Overall","DIABETE2","2","2","","","","","",""
"393989","2007","UW","All States and DC (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes, pregnancy-related","BRFSS","%","Crude Prevalence","0.9","**","Median value reported with no confidence intervals","","","51","Overall","Overall","DIABETE2","2","2","","","","","",""
"393991","2007","UW","All States and DC (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","No, pre-diabetes or borderline diabetes","BRFSS","%","Crude Prevalence","1.1","**","Median value reported with no confidence intervals","","","51","Overall","Overall","DIABETE2","2","2","","","","","",""
"393990","2007","UW","All States and DC (median) **","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","No","BRFSS","%","Crude Prevalence","89.9","**","Median value reported with no confidence intervals","","","51","Overall","Overall","DIABETE2","2","2","","","","","",""
"389469","2007","AL","Alabama","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes","BRFSS","%","Crude Prevalence","10.3","","","9.5","11.1","1020","Overall","Overall","DIABETE2","3","3","","","","","",""
"389470","2007","AL","Alabama","Chronic Health Indicators","Diabetes","Have you ever been told by a doctor that you have diabetes?","Yes, pregnancy-related","BRFSS","%","Crude Prevalence","1.0","","","0.6","1.4","60","Overall","Overall","DIABETE2","3","3","","","","","",""
